COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000120,20130101,P,87,100,81,103,84,156,332,605,776,1268,2119,2838,3206,3283,3219,3146,3199,2974,2786,1439,1301,696,353,193,01/01/2013
000120,20130101,S,113,111,126,98,108,138,599,1636,1860,1691,1750,1748,1671,1632,1624,1462,1216,898,712,552,506,332,284,177,01/01/2013
000120,20130102,P,108,83,83,93,132,292,708,1113,1183,1515,1693,2097,2115,2107,2336,2506,2553,2385,1244,1022,609,384,280,171,01/02/2013
000120,20130102,S,101,81,67,81,192,396,650,1721,2328,1748,2399,1792,1623,1296,1911,1526,1396,1145,895,692,610,421,347,201,01/02/2013
000120,20130103,P,113,72,74,68,117,191,439,665,859,1066,1351,1603,1670,1836,2243,2692,3119,2355,1389,795,591,405,274,187,01/03/2013
000120,20130103,S,137,108,97,99,158,332,682,1891,2751,2373,1885,1694,1429,1475,1401,1418,1420,1269,980,824,613,488,348,198,01/03/2013
000120,20130104,P,94,79,80,86,112,224,448,714,926,1136,1437,1779,1951,2028,2517,3091,3139,3118,2000,1015,720,510,313,186,01/04/2013
000120,20130104,S,129,105,102,96,167,270,732,2161,3163,2681,2242,1945,1599,1690,1800,1916,2171,2202,2187,1832,1295,813,455,269,01/04/2013
000120,20130105,P,100,74,67,60,122,271,374,719,955,1258,1716,2123,2208,2660,3040,3259,3306,3147,2788,1281,964,686,318,175,01/05/2013
000120,20130105,S,156,111,98,98,135,315,2072,2170,3387,3196,3139,2222,1899,1772,1581,1526,1417,1158,892,698,508,460,327,191,01/05/2013
000120,20130106,P,109,85,67,85,108,181,336,667,917,1499,2326,3004,3041,2611,3138,3229,3245,3194,2396,1736,1120,626,286,154,01/06/2013
000120,20130106,S,103,77,69,59,111,199,976,2646,2303,2135,1701,1534,1431,1322,1346,1219,1097,899,770,562,465,310,240,239,01/06/2013
000120,20130107,P,186,60,59,63,104,279,613,954,1040,1136,1310,1484,1485,1568,1905,2278,2364,1602,918,560,330,277,181,110,01/07/2013
000120,20130107,S,112,64,59,96,184,336,578,1309,1866,1778,1344,1167,1089,1040,1051,1040,1037,842,739,582,414,340,290,180,01/07/2013
000120,20130108,P,89,46,40,53,96,206,414,633,788,978,1089,1168,1202,1312,1615,1778,1827,1376,834,562,414,283,186,119,01/08/2013
000120,20130108,S,110,87,66,75,162,305,546,1109,1787,1657,1280,1071,943,964,922,968,1045,903,714,573,436,357,233,160,01/08/2013
000120,20130109,P,91,64,47,57,104,195,428,673,757,969,1078,1061,1116,1360,1548,1790,1964,1461,875,605,401,295,216,130,01/09/2013
000120,20130109,S,97,86,69,94,177,318,594,1132,1722,1639,1297,1061,950,1036,1036,1088,1147,965,824,648,518,445,300,194,01/09/2013
000120,20130111,P,107,69,50,58,88,160,341,510,707,802,1133,1245,1128,1408,1535,1945,1948,1446,919,622,429,311,210,125,01/11/2013
000120,20130111,S,146,126,89,93,126,243,596,1354,1635,1570,1257,1309,1196,1298,1384,1751,2536,2273,2058,1681,1285,738,473,334,01/11/2013
000120,20130112,P,65,46,50,40,70,122,231,400,608,978,1265,1998,1842,1930,1816,2123,1979,1452,856,849,630,437,219,118,01/12/2013
000120,20130112,S,186,111,78,68,106,211,1778,2705,1662,1442,1367,1380,1333,1290,1130,898,803,656,550,770,802,527,307,178,01/12/2013
000120,20130113,P,72,59,35,59,70,118,199,372,670,1194,1943,2863,2819,2831,2908,2814,2546,1899,1477,1281,844,497,237,152,01/13/2013
000120,20130113,S,87,61,58,53,84,142,727,1582,1380,1395,1327,1313,1158,1159,1057,1037,915,735,620,500,388,310,210,128,01/13/2013
000120,20130119,P,109,65,44,60,72,121,254,487,633,1020,1389,1527,1682,1990,2622,3245,3347,3135,2210,1190,812,554,312,194,01/19/2013
000120,20130119,S,261,150,111,100,140,305,2097,3320,3268,3203,2987,3000,2376,2012,1968,1889,1796,1559,1155,913,643,479,364,200,01/19/2013
000120,20130120,P,91,86,52,69,69,100,184,378,686,1162,1924,2493,2675,2976,3228,3230,3317,3198,3172,1788,1503,840,319,151,01/20/2013
000120,20130120,S,141,79,62,61,109,221,1086,3075,2934,2355,2088,1762,1525,1418,1338,1223,1132,933,805,587,470,407,261,164,01/20/2013
000120,20130121,P,102,69,46,91,148,329,771,1217,1439,1952,2729,3156,3205,2755,3094,3145,3352,2725,1442,1214,844,430,203,161,01/21/2013
000120,20130121,S,128,74,81,82,187,333,747,2022,2400,2102,1594,1351,1138,1094,1106,1072,1003,932,694,522,380,347,216,152,01/21/2013
000120,20130122,P,87,73,37,72,97,268,592,936,986,1074,1122,1231,1229,1451,1596,1756,1742,1222,771,484,348,252,162,95,01/22/2013
000120,20130122,S,105,89,70,75,164,300,571,1035,1397,1440,1083,934,899,849,923,967,941,879,719,505,374,356,304,164,01/22/2013
000120,20130125,P,78,67,80,65,82,186,377,614,684,838,976,1133,1202,1418,1737,2028,2070,1651,1087,704,543,396,257,138,01/25/2013
000120,20130125,S,189,119,103,100,154,301,651,1369,1940,1938,1702,1651,1568,1754,1919,2402,3082,2647,2977,3222,1855,1088,696,406,01/25/2013
000120,20130126,P,97,63,62,58,79,145,243,508,680,1043,1274,1475,1676,2104,2713,3104,3159,2978,1561,1153,1037,650,373,233,01/26/2013
000120,20130126,S,199,128,93,100,159,315,2090,3250,3037,2939,2581,2336,1955,1899,1864,1655,1429,1244,906,677,503,436,316,186,01/26/2013
000120,20130127,P,161,87,78,58,73,120,241,482,757,1417,2510,3105,3169,3290,3273,3345,3251,3175,3198,3157,1788,834,403,257,01/27/2013
000120,20130127,S,117,83,65,58,98,189,1061,2452,2089,1875,1708,1542,1399,1324,1217,1166,1001,912,723,482,416,319,206,144,01/27/2013
000120,20130129,P,40,64,55,60,62,180,377,575,585,682,784,970,1035,1246,1430,1640,1504,1183,786,473,295,235,141,110,01/29/2013
000120,20130129,S,89,53,74,54,120,230,480,1006,1398,1534,1014,825,828,761,723,843,795,733,603,498,345,301,228,130,01/29/2013
000120,20130130,P,70,60,35,36,89,137,381,604,615,745,807,896,990,1146,1235,1492,1656,1152,874,512,408,273,176,111,01/30/2013
000120,20130130,S,89,53,52,63,154,261,598,1190,1561,1333,980,838,780,805,797,849,976,890,696,567,461,391,323,152,01/30/2013
000120,20130131,P,74,59,49,58,80,160,398,598,668,678,812,902,979,1223,1564,1983,2039,1669,1002,594,407,301,196,138,01/31/2013
000120,20130131,S,105,102,85,87,172,295,738,1569,1873,1673,1195,1112,1069,1032,1150,1207,1394,1208,1151,920,810,686,531,337,01/31/2013
000120,20130201,P,76,65,49,54,77,177,415,664,742,833,1186,1297,1332,1530,2387,2535,2276,2223,1820,1669,538,448,295,143,02/01/2013
000120,20130201,S,215,131,64,99,167,319,1057,2490,3286,2851,2013,1711,1645,1711,1903,2369,3113,1608,2139,3135,3205,1432,832,471,02/01/2013
000120,20130202,P,86,58,38,52,76,127,253,532,711,1018,1311,1608,1744,2270,3132,3223,3231,3155,3097,2393,1293,751,404,189,02/02/2013
000120,20130202,S,262,153,91,91,159,483,3078,3390,3290,3136,2977,2925,2304,1877,1807,1697,1601,1288,1043,859,601,488,348,191,02/02/2013
000120,20130203,P,113,74,51,67,74,121,284,580,964,1801,2410,2626,3470,3339,3372,3412,3276,3176,3051,1598,1067,1133,587,197,02/03/2013
000120,20130203,S,118,78,62,57,96,200,1544,3329,2732,2051,1658,1476,1358,1342,1280,1195,867,657,482,408,339,425,267,148,02/03/2013
000120,20130204,P,76,56,52,67,108,326,845,1523,1280,1378,1476,1507,1519,1591,1819,1935,1909,1444,948,531,348,252,159,113,02/04/2013
000120,20130204,S,105,60,67,92,195,332,641,1199,1712,1700,1291,1110,983,949,950,961,993,841,659,511,419,330,267,167,02/04/2013
000120,20130205,P,72,60,39,59,79,198,456,731,801,992,1038,1085,1096,1280,1522,1704,1824,1355,893,507,340,228,153,120,02/05/2013
000120,20130205,S,104,73,73,71,181,309,658,1077,1557,1485,1127,958,883,864,924,970,985,819,736,509,431,386,296,164,02/05/2013
000120,20130206,P,75,54,68,52,90,223,473,741,861,947,1010,1087,1084,1226,1474,1671,1557,1271,807,485,361,259,164,138,02/06/2013
000120,20130206,S,104,63,88,94,197,335,620,1159,1515,1503,1109,1034,1022,981,1022,1539,1161,981,832,637,543,425,346,253,02/06/2013
000120,20130207,P,71,69,43,60,94,188,416,634,710,840,1001,1008,1104,1201,1614,1920,1991,1523,908,631,448,289,225,124,02/07/2013
000120,20130207,S,142,107,85,103,178,306,580,1244,1815,1808,1268,1183,1152,1467,1354,1408,1481,1282,1305,989,805,708,569,351,02/07/2013
000120,20130208,P,96,81,64,77,97,204,452,688,758,1023,1164,1172,1264,1554,1888,2338,2456,1850,1292,831,563,408,263,117,02/08/2013
000120,20130208,S,204,154,91,104,169,307,796,1762,2468,2163,1854,1630,1647,1798,2043,2634,3127,3274,3190,2625,1860,1219,764,382,02/08/2013
000120,20130209,P,89,61,48,62,79,130,311,595,703,967,1232,1425,1510,1856,2340,2757,3011,2852,1431,1021,727,469,234,119,02/09/2013
