COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000119,20040101,P,72,69,69,55,35,61,79,136,292,460,754,887,882,947,894,900,1030,855,591,450,334,238,227,162,01/01/2004
000119,20040101,S,58,58,52,31,50,52,93,306,571,570,586,691,632,690,720,716,699,522,401,324,243,169,132,98,01/01/2004
000119,20040102,P,86,50,31,51,47,88,156,283,468,680,900,842,1027,782,677,853,957,562,563,302,180,152,127,106,01/02/2004
000119,20040102,S,36,45,50,24,25,44,78,155,193,280,250,322,523,572,532,557,533,562,395,330,215,143,112,61,01/02/2004
000119,20040103,P,155,63,47,50,75,90,150,256,343,586,765,797,988,456,869,1231,829,588,409,244,182,140,109,71,01/03/2004
000119,20040103,S,68,47,30,29,27,47,107,311,469,305,206,0,2,3,552,735,727,384,326,216,217,171,126,100,01/03/2004
000119,20040104,P,72,60,51,60,49,98,170,276,399,585,1006,1135,1208,827,794,1377,1651,1074,624,486,412,266,152,120,01/04/2004
000119,20040104,S,59,72,36,37,35,67,139,745,1263,864,687,794,636,638,592,578,543,384,298,250,199,133,122,100,01/04/2004
000119,20040105,P,85,59,54,40,61,87,188,310,384,480,653,674,666,747,666,729,899,635,414,309,212,155,112,69,01/05/2004
000119,20040105,S,62,46,53,35,50,66,164,330,503,761,797,557,449,463,457,500,475,419,301,254,194,135,146,84,01/05/2004
000119,20040106,P,65,50,34,38,49,58,106,204,324,437,479,477,464,527,607,760,924,694,411,295,240,189,107,85,01/06/2004
000119,20040106,S,86,62,53,33,42,73,159,342,637,682,622,469,435,461,474,460,428,435,331,259,202,185,152,111,01/06/2004
000119,20040107,P,66,61,49,30,49,66,85,187,295,395,430,480,488,552,581,768,949,645,435,271,241,133,97,104,01/07/2004
000119,20040107,S,71,69,59,41,44,89,197,436,744,847,593,472,424,397,398,477,498,382,323,251,232,184,140,123,01/07/2004
000119,20040108,P,68,40,55,42,57,68,96,202,339,406,519,524,536,554,585,780,1040,824,469,304,255,149,121,81,01/08/2004
000119,20040108,S,85,77,57,45,56,79,167,473,763,819,735,526,427,404,494,457,556,476,401,313,252,209,162,86,01/08/2004
000119,20040109,P,60,53,44,51,51,57,125,255,374,495,594,595,616,699,752,983,1299,933,648,426,335,195,142,93,01/09/2004
000119,20040109,S,84,62,71,51,66,87,178,494,857,884,704,627,566,505,577,700,856,835,737,699,638,431,286,146,01/09/2004
000119,20040110,P,69,46,49,41,53,72,145,286,440,571,674,711,714,756,1004,1296,1455,984,603,422,278,196,151,93,01/10/2004
000119,20040110,S,87,76,43,40,49,78,203,825,1227,1035,1003,871,656,614,695,677,733,615,492,405,309,234,185,122,01/10/2004
000119,20040111,P,62,58,65,35,48,52,119,220,332,577,795,994,984,1051,1128,1063,1100,740,619,576,360,204,109,91,01/11/2004
000119,20040111,S,69,42,35,49,34,42,93,536,913,735,570,503,501,536,553,656,685,528,407,337,290,180,124,71,01/11/2004
000119,20040112,P,53,51,53,44,67,115,190,289,376,446,491,468,497,465,585,679,829,593,400,263,198,143,85,57,01/12/2004
000119,20040112,S,66,45,41,48,57,85,231,459,667,653,584,453,438,427,454,436,483,400,344,258,206,156,125,86,01/12/2004
000119,20040113,P,52,44,46,34,40,63,108,224,318,358,473,429,474,456,540,684,830,643,432,238,163,160,92,99,01/13/2004
000119,20040113,S,60,86,43,45,40,77,192,406,600,651,551,456,413,392,407,416,447,402,276,249,202,149,156,103,01/13/2004
000119,20040114,P,50,41,33,31,51,56,125,220,336,398,444,481,478,485,659,760,940,708,429,292,210,164,115,78,01/14/2004
000119,20040114,S,69,76,42,47,61,88,216,423,636,722,585,495,449,447,466,500,486,427,349,316,236,195,192,104,01/14/2004
000119,20040115,P,61,48,36,48,58,65,123,242,391,415,498,482,533,498,632,767,855,699,453,335,227,221,122,89,01/15/2004
000119,20040115,S,82,73,45,57,71,86,215,443,655,676,624,499,492,488,557,565,614,521,420,397,351,288,254,197,01/15/2004
000119,20040116,P,65,42,43,43,53,55,123,245,384,475,570,629,622,639,788,945,1106,825,576,455,347,216,137,112,01/16/2004
000119,20040116,S,115,103,70,51,54,81,230,489,840,872,703,599,562,679,731,768,930,1098,819,861,757,566,325,203,01/16/2004
000119,20040117,P,73,52,57,40,39,71,139,251,424,584,736,715,688,682,887,934,1218,944,554,380,332,291,194,118,01/17/2004
000119,20040117,S,141,101,67,49,44,83,168,691,1156,1090,989,970,697,672,772,863,855,802,557,441,333,275,198,145,01/17/2004
000119,20040118,P,67,58,45,39,37,56,99,176,358,547,813,921,909,933,955,1005,1189,1006,674,546,446,266,196,110,01/18/2004
000119,20040118,S,80,67,61,26,28,44,118,453,940,854,679,646,597,561,569,613,662,577,465,364,285,186,154,92,01/18/2004
000119,20040119,P,61,52,37,55,71,111,233,375,552,713,945,957,959,1065,1072,1112,1057,793,556,413,305,261,118,91,01/19/2004
000119,20040119,S,62,58,46,41,69,90,222,501,815,798,650,567,522,496,497,546,488,445,376,261,206,137,137,71,01/19/2004
000119,20040120,P,53,49,34,56,55,80,146,282,363,419,450,459,427,470,543,526,591,550,373,228,165,137,98,69,01/20/2004
000119,20040120,S,65,59,45,40,46,73,153,371,432,429,472,440,367,349,409,423,398,330,240,198,202,153,106,86,01/20/2004
000119,20040121,P,42,47,35,39,43,68,113,206,319,362,448,432,461,517,555,612,728,586,399,280,220,153,133,74,01/21/2004
000119,20040121,S,51,55,49,28,52,98,168,379,526,581,517,473,463,433,474,515,439,424,327,301,221,230,184,120,01/21/2004
000119,20040122,P,75,55,51,46,56,74,124,211,332,442,452,471,484,531,582,682,784,614,471,311,234,172,106,79,01/22/2004
