COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000120,20160101,P,106,97,80,89,125,172,355,547,748,1157,1659,2231,2621,2914,3250,3661,3511,3343,2072,1708,1030,593,367,229,01/01/2016
000120,20160101,S,148,177,140,111,112,251,1195,2985,2752,2518,2634,2643,2424,2329,2199,1960,1623,1176,947,766,538,427,270,245,01/01/2016
000120,20160102,P,129,102,98,122,169,423,699,1089,1448,1997,2790,3540,3772,3878,3598,4494,4092,3828,3616,3165,2447,1150,556,356,01/02/2016
000120,20160102,S,131,112,81,108,185,430,2493,3310,3049,2935,2975,3007,2280,1969,1852,1612,1407,1116,809,640,550,420,334,244,01/02/2016
000120,20160103,P,215,133,127,122,185,249,463,820,1416,2700,3642,2896,3763,4546,3025,3592,3072,2400,1842,1767,1307,810,388,241,01/03/2016
000120,20160103,S,163,129,109,88,131,250,1531,2828,2335,2031,2054,2067,1801,1705,1776,1477,1240,914,969,1039,590,400,302,193,01/03/2016
000120,20160104,P,127,100,80,98,120,352,704,1036,1164,1240,1639,1690,1776,1689,2670,3130,2948,2692,1373,761,503,340,230,128,01/04/2016
000120,20160104,S,146,100,91,116,196,425,783,2082,2887,2525,2168,1756,1471,1459,1330,1312,1220,1009,887,600,520,393,359,236,01/04/2016
000120,20160105,P,118,72,61,59,82,216,472,647,805,1004,1228,1362,1391,1646,2096,2545,2504,1817,1112,728,422,336,228,164,01/05/2016
000120,20160105,S,97,127,92,98,173,346,670,1740,2394,2090,1658,1281,1164,1144,1127,1159,1105,935,844,694,553,430,293,216,01/05/2016
000120,20160106,P,93,70,59,83,103,289,467,732,786,972,1162,1286,1358,1562,1931,2275,2183,1636,1062,668,421,343,242,132,01/06/2016
