COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000120,20140225,P,75,56,44,49,62,212,489,715,856,1001,1057,1099,1084,1320,1418,1550,1586,1192,729,470,375,246,211,130,02/25/2014
000120,20140225,S,118,74,78,82,139,275,550,1102,1426,1361,984,956,887,940,952,994,944,899,640,466,406,369,261,240,02/25/2014
000120,20140226,P,81,68,60,70,76,194,449,700,731,909,1078,1098,1125,1303,1657,1928,2026,1590,1033,640,451,280,219,155,02/26/2014
000120,20140226,S,130,99,83,71,149,306,488,1106,1757,1832,1400,1074,1018,1069,1131,1220,1217,1057,1015,809,602,591,473,380,02/26/2014
000120,20140227,P,87,63,47,69,82,207,433,693,818,1020,1071,1112,1224,1508,1097,2375,1927,1462,914,528,446,332,216,125,02/27/2014
000120,20140227,S,213,132,112,101,164,335,622,1490,1931,1897,1439,1238,1169,1199,1391,1450,1558,1610,1395,1112,909,679,616,380,02/27/2014
000120,20140228,P,75,68,68,61,90,169,396,627,762,950,1209,1426,1427,1842,2267,2588,2809,2318,1330,790,591,449,323,186,02/28/2014
000120,20140228,S,248,189,105,92,136,322,965,2479,2827,2452,1810,1745,1760,1839,2215,2674,3260,3174,2811,2614,2181,1328,896,534,02/28/2014
000120,20140401,P,38,28,38,14,12,27,303,686,783,962,1083,1071,1298,1267,1346,1436,1424,1616,1511,852,591,405,250,177,04/01/2014
000120,20140401,S,253,176,153,170,266,493,681,1153,1596,1427,1274,1082,999,987,1005,965,1015,914,803,605,498,378,282,177,04/01/2014
000120,20140409,P,200,127,122,147,224,428,832,1102,847,1876,1233,1347,1692,1545,1856,2074,2096,1805,1415,1052,827,681,463,301,04/09/2014
000120,20140409,S,40,23,9,11,30,68,206,464,442,1135,473,552,449,393,519,419,438,433,335,276,198,176,120,54,04/09/2014
000120,20140410,P,232,178,128,159,206,433,775,1217,1243,1414,1429,1214,1364,1795,2008,2249,2148,1947,1587,1183,896,709,528,353,04/10/2014
000120,20140410,S,35,15,13,26,74,115,235,504,544,784,697,539,491,504,481,574,598,556,564,357,304,236,165,101,04/10/2014
000120,20140411,P,255,163,126,172,213,410,833,1367,1621,1779,1877,1833,1951,2248,2624,2819,2951,2782,2323,1757,1382,995,698,431,04/11/2014
000120,20140411,S,52,33,20,21,32,85,257,666,1068,1055,816,678,792,748,845,976,1122,1270,1241,999,671,452,248,109,04/11/2014
000120,20140412,P,247,196,150,171,192,358,850,1456,1715,2051,2281,2372,2347,2526,2930,3173,3153,2685,1990,1525,1175,995,699,556,04/12/2014
000120,20140412,S,63,45,19,19,38,85,523,1194,1242,1091,1039,971,806,840,901,1003,856,800,597,435,337,246,136,69,04/12/2014
000120,20140413,P,413,210,154,158,134,208,633,1149,1402,1896,2681,3006,2928,2773,1773,1740,1390,1533,1527,1438,1323,1036,413,380,04/13/2014
000120,20140413,S,42,27,10,12,19,35,333,792,749,645,550,511,469,408,263,190,127,113,145,85,78,88,33,26,04/13/2014
000120,20140414,P,198,147,113,141,203,452,918,1544,1733,1735,1675,1795,2732,2356,2395,2496,2488,2156,1512,1058,805,622,434,305,04/14/2014
000120,20140414,S,13,12,7,12,26,71,165,615,820,1214,883,624,444,420,389,374,361,352,267,195,152,106,102,41,04/14/2014
000120,20140415,P,204,166,156,149,194,414,843,1222,1273,1465,1571,1361,1523,1521,1725,2214,2007,1804,1386,1042,693,592,419,298,04/15/2014
000120,20140415,S,27,19,13,13,33,83,192,453,459,814,959,548,495,430,286,650,412,393,337,293,305,131,82,48,04/15/2014
000120,20140416,P,201,160,121,153,197,409,738,1176,1137,1459,1272,1372,1410,1638,1770,1675,1928,1773,1420,1010,766,602,455,317,04/16/2014
