COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000119,20130101,P,48,67,51,35,52,88,176,249,373,584,1088,1241,1278,1120,1060,1032,923,680,527,490,315,210,148,100,01/01/2013
000119,20130101,S,47,36,32,36,33,65,131,435,524,601,542,677,663,728,741,712,591,493,387,280,222,165,107,84,01/01/2013
000119,20130102,P,69,46,47,43,75,187,317,363,613,755,887,978,867,879,873,897,1020,662,498,341,240,201,132,100,01/02/2013
000119,20130102,S,57,58,35,45,72,131,304,559,771,773,617,857,767,675,654,871,651,546,400,311,249,190,133,96,01/02/2013
000119,20130103,P,65,48,38,46,65,97,206,318,454,552,730,738,781,772,835,887,1087,741,444,333,255,209,134,89,01/03/2013
000119,20130103,S,66,59,53,59,74,117,265,522,805,787,741,617,567,593,686,664,565,535,419,325,284,186,143,111,01/03/2013
000119,20130104,P,64,58,47,34,79,124,212,356,465,639,778,857,843,862,941,1009,1215,805,595,383,273,188,143,83,01/04/2013
000119,20130104,S,70,62,57,50,87,115,263,602,852,833,801,688,653,700,766,772,833,835,649,610,514,303,177,107,01/04/2013
000119,20130105,P,58,38,45,52,91,130,265,391,494,657,823,959,904,934,926,1140,1137,742,467,377,273,175,126,75,01/05/2013
000119,20130105,S,70,49,34,59,68,101,262,778,863,836,750,857,646,686,744,675,646,512,433,295,233,195,125,87,01/05/2013
000119,20130106,P,67,54,43,40,54,94,218,365,503,801,1071,1114,1075,924,960,943,822,636,556,488,278,159,106,76,01/06/2013
000119,20130106,S,60,32,35,35,43,80,140,452,633,616,589,556,605,623,670,682,590,483,441,322,202,147,94,69,01/06/2013
000119,20130107,P,33,54,27,32,86,136,241,370,451,532,642,623,612,612,727,729,706,519,328,182,167,114,94,55,01/07/2013
000119,20130107,S,65,43,29,32,75,144,236,488,640,653,496,441,476,479,526,498,470,362,268,260,180,111,114,92,01/07/2013
000119,20130108,P,32,33,29,39,53,81,140,279,394,443,491,495,554,549,594,661,683,518,364,260,199,155,84,69,01/08/2013
000119,20130108,S,50,52,49,46,61,126,240,429,554,626,521,455,452,484,491,484,443,406,299,262,195,158,87,81,01/08/2013
000119,20130109,P,46,37,38,46,58,78,169,272,393,501,537,511,536,565,654,670,722,493,364,231,173,147,121,68,01/09/2013
000119,20130109,S,64,55,40,62,59,123,256,453,559,629,536,495,431,477,535,551,528,452,329,292,219,158,127,91,01/09/2013
000119,20130110,P,53,34,46,44,43,103,166,298,381,446,581,595,607,681,716,783,792,607,436,282,237,180,143,73,01/10/2013
