COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000119,20050101,P,68,86,55,53,41,71,142,224,379,521,955,1075,1019,1052,891,833,789,784,527,391,344,231,159,104,01/01/2005
000119,20050101,S,56,52,33,32,38,41,92,219,334,430,512,626,624,650,669,678,661,501,353,309,219,193,161,100,01/01/2005
000119,20050102,P,83,66,63,51,75,114,279,375,588,986,1451,1502,1299,1121,1106,958,1031,833,652,595,432,321,209,140,01/02/2005
000119,20050102,S,68,46,40,44,46,70,140,459,834,795,779,708,631,729,673,741,756,559,546,591,404,239,178,89,01/02/2005
000119,20050103,P,97,73,65,43,82,108,228,365,517,604,801,761,761,743,783,963,1053,807,488,326,237,179,144,89,01/03/2005
000119,20050103,S,72,62,57,46,55,121,252,512,778,812,832,702,602,640,630,621,662,546,420,373,280,206,151,123,01/03/2005
000119,20050104,P,55,62,37,34,43,58,109,240,331,322,484,582,467,435,503,572,538,593,320,150,190,128,72,82,01/04/2005
000119,20050104,S,83,56,73,53,56,71,210,407,508,713,464,701,466,351,337,384,373,291,228,161,159,126,109,74,01/04/2005
000119,20050105,P,48,44,35,36,42,36,74,113,180,310,301,381,473,459,588,675,857,747,395,214,169,168,86,78,01/05/2005
000119,20050105,S,58,56,50,34,46,55,135,339,753,677,491,363,329,287,341,359,354,329,251,199,211,138,117,94,01/05/2005
000119,20050106,P,64,50,66,28,40,56,102,168,271,353,472,523,556,598,732,889,1123,807,511,298,195,184,104,86,01/06/2005
000119,20050106,S,78,69,48,41,47,56,214,498,884,846,873,731,537,476,440,481,510,429,346,286,291,230,161,101,01/06/2005
000119,20050107,P,55,35,43,51,44,61,102,189,292,511,547,625,689,781,852,1158,1440,1154,667,423,310,185,128,94,01/07/2005
000119,20050107,S,58,68,50,32,44,88,221,601,1193,1114,1127,1190,1669,686,612,653,788,773,705,726,636,408,233,149,01/07/2005
000119,20050108,P,65,46,41,42,45,57,120,250,360,488,616,639,777,898,1116,1305,1479,1121,717,428,294,220,119,69,01/08/2005
000119,20050108,S,114,86,72,54,36,70,186,1382,1731,1155,800,857,634,551,1356,660,618,553,378,329,249,174,122,69,01/08/2005
000119,20050109,P,53,43,21,29,42,47,110,219,443,742,792,983,935,1093,1138,1158,1097,717,583,474,359,186,120,83,01/09/2005
000119,20050109,S,39,34,21,19,16,16,38,544,997,970,832,573,437,449,501,531,560,456,320,262,224,173,265,95,01/09/2005
000119,20050110,P,42,30,34,38,49,81,163,330,410,415,504,517,514,562,646,698,806,558,394,276,168,146,75,65,01/10/2005
000119,20050110,S,71,58,42,31,47,106,332,736,723,821,596,851,496,413,425,398,425,375,250,236,166,124,107,64,01/10/2005
000119,20050111,P,47,26,34,32,45,51,82,214,316,399,441,460,441,474,599,756,765,598,384,220,158,114,100,54,01/11/2005
000119,20050111,S,55,64,35,39,52,86,152,548,655,690,691,528,381,405,546,652,595,361,282,225,178,144,105,93,01/11/2005
000119,20050112,P,62,44,48,30,23,24,63,150,199,289,285,400,447,455,537,642,781,677,381,268,176,151,103,86,01/12/2005
000119,20050112,S,62,50,43,36,37,64,121,315,531,437,396,426,470,383,420,382,433,334,264,247,202,167,137,116,01/12/2005
000119,20050113,P,63,44,39,33,49,68,100,229,365,440,471,476,549,607,658,841,1064,714,468,324,236,163,108,80,01/13/2005
000119,20050113,S,93,76,52,37,71,70,224,481,836,837,716,566,481,470,583,629,634,554,459,402,380,264,270,160,01/13/2005
000119,20050114,P,67,52,48,45,57,70,115,260,360,444,522,608,624,684,853,1020,1322,916,674,489,327,202,167,107,01/14/2005
000119,20050114,S,104,103,82,49,65,107,250,589,985,983,794,650,573,654,750,885,1039,1026,1011,903,770,544,318,210,01/14/2005
000119,20050115,P,72,56,53,33,34,76,144,231,423,558,700,698,705,762,944,1092,1334,996,609,446,329,351,161,109,01/15/2005
000119,20050115,S,162,85,73,47,48,75,236,1083,1428,1178,951,888,737,710,790,788,877,667,612,436,352,256,189,120,01/15/2005
000119,20050116,P,69,36,39,38,33,50,81,177,379,551,750,880,947,962,1102,1183,1225,953,807,557,442,252,169,107,01/16/2005
000119,20050116,S,83,56,45,39,33,39,116,653,1030,966,672,586,580,548,656,652,661,556,413,368,313,211,144,92,01/16/2005
000119,20050117,P,71,40,47,47,70,120,260,370,575,672,876,991,916,971,1044,1015,1068,888,619,477,289,196,112,74,01/17/2005
000119,20050117,S,65,65,46,40,47,98,248,690,726,824,894,782,630,475,487,500,542,459,332,281,210,143,98,90,01/17/2005
000119,20050118,P,49,28,53,47,48,102,198,274,410,500,480,506,464,518,534,684,689,600,457,285,192,162,111,83,01/18/2005
000119,20050118,S,68,64,53,47,46,101,254,439,619,612,523,464,397,400,444,449,448,410,304,241,197,176,140,92,01/18/2005
000119,20050119,P,65,48,30,43,59,68,137,244,357,419,459,475,470,526,556,688,771,674,447,281,239,171,129,91,01/19/2005
000119,20050119,S,70,77,46,38,56,91,254,525,617,610,523,380,443,515,450,508,470,428,284,279,245,188,163,134,01/19/2005
000119,20050120,P,62,59,45,42,52,73,129,280,396,369,515,558,540,529,223,1066,795,748,460,335,252,183,123,86,01/20/2005
000119,20050120,S,102,85,68,41,49,96,273,470,710,653,546,532,431,104,2,2,4,3,2,2,2,2,0,0,01/20/2005
000119,20050121,P,61,51,45,42,36,60,144,240,374,422,484,654,560,694,747,892,1001,1008,646,478,317,239,175,119,01/21/2005
000119,20050121,S,1,0,0,2,2,3,264,577,896,812,739,598,514,574,712,749,871,742,991,866,689,422,284,158,01/21/2005
000119,20050122,P,79,41,29,30,60,69,154,273,479,553,671,680,628,644,833,956,1069,860,513,436,345,343,194,101,01/22/2005
000119,20050122,S,102,84,66,49,56,68,192,749,650,824,767,875,714,633,725,713,764,781,566,407,284,239,185,123,01/22/2005
000119,20050123,P,82,69,46,48,44,63,116,252,430,687,905,1009,959,922,901,863,874,684,621,507,423,236,172,106,01/23/2005
000119,20050123,S,85,58,52,40,24,55,104,434,597,588,498,532,509,535,574,614,656,599,497,405,269,186,137,78,01/23/2005
000119,20050124,P,61,51,49,51,56,108,222,322,444,470,517,543,491,529,525,646,716,644,377,258,165,159,94,78,01/24/2005
000119,20050124,S,71,101,51,33,67,105,303,506,577,608,502,533,514,532,612,613,558,531,472,454,409,367,310,240,01/24/2005
000119,20050125,P,55,50,25,37,50,74,125,227,359,408,449,450,473,445,526,684,732,660,416,300,198,174,123,95,01/25/2005
000119,20050125,S,291,338,96,48,54,112,233,441,619,601,500,452,417,383,421,469,462,406,293,246,194,170,132,86,01/25/2005
000119,20050126,P,73,48,52,41,56,77,118,232,357,436,506,497,484,560,575,697,663,654,446,274,228,180,108,82,01/26/2005
000119,20050126,S,57,62,66,46,55,105,242,510,600,586,519,470,510,499,646,602,546,485,367,313,294,206,166,115,01/26/2005
000119,20050127,P,59,52,44,43,44,84,126,243,301,456,486,483,482,544,522,627,721,680,462,358,243,155,124,85,01/27/2005
000119,20050127,S,97,99,57,49,68,99,258,490,580,579,501,444,462,468,487,538,569,534,428,409,326,268,201,133,01/27/2005
000119,20050128,P,78,59,45,44,41,72,113,237,371,429,503,534,546,603,717,867,942,865,565,331,295,225,170,88,01/28/2005
000119,20050128,S,77,73,66,39,50,104,220,522,757,890,658,593,576,673,768,872,988,1157,986,978,811,521,339,171,01/28/2005
000119,20050129,P,82,57,57,32,52,67,137,260,467,547,651,624,655,665,797,927,1025,816,500,374,289,230,194,149,01/29/2005
000119,20050129,S,118,74,46,39,46,84,198,754,1035,1045,808,730,646,722,933,1026,839,576,634,675,442,390,403,324,01/29/2005
000119,20050130,P,93,82,58,42,43,60,156,270,418,638,948,1027,1127,1083,1220,964,975,841,716,611,415,339,235,200,01/30/2005
000119,20050130,S,286,226,203,200,212,239,243,415,661,735,680,715,754,729,796,734,735,628,535,464,397,372,344,291,01/30/2005
000119,20050131,P,133,74,60,42,51,96,191,294,418,494,562,536,575,537,558,590,685,630,459,262,214,140,128,129,01/31/2005
000119,20050131,S,240,251,244,62,32,95,178,391,1172,708,744,550,456,436,472,619,1630,601,294,281,201,148,103,58,01/31/2005
000119,20050201,P,101,41,48,41,51,58,125,240,381,429,479,443,446,355,532,653,645,670,482,321,246,173,136,125,02/01/2005
000119,20050201,S,53,59,129,135,134,196,313,461,629,636,655,461,422,410,478,473,588,452,291,372,264,150,176,102,02/01/2005
000119,20050202,P,89,63,36,46,50,64,108,228,403,452,497,513,515,506,547,672,748,695,447,287,214,179,111,88,02/02/2005
000119,20050202,S,122,143,124,81,90,114,323,657,692,619,610,556,462,478,557,617,644,542,416,338,324,273,255,182,02/02/2005
000119,20050203,P,64,51,55,46,54,69,141,244,375,443,448,547,513,475,595,677,870,771,490,343,278,171,128,71,02/03/2005
000119,20050203,S,205,156,206,201,88,204,294,486,693,742,603,531,635,712,701,728,761,770,575,532,467,433,379,296,02/03/2005
000119,20050204,P,57,43,51,52,41,89,129,277,387,550,566,602,645,694,818,917,1107,980,690,428,318,194,158,112,02/04/2005
000119,20050204,S,261,242,227,234,250,318,451,688,894,922,742,727,702,759,792,917,938,968,883,826,764,610,448,324,02/04/2005
000119,20050205,P,70,49,42,43,63,78,144,306,521,606,758,744,656,691,828,1015,1121,853,578,441,351,238,160,131,02/05/2005
000119,20050205,S,287,251,221,36,47,79,181,671,840,845,774,738,618,588,725,796,844,718,547,459,334,254,182,162,02/05/2005
000119,20050206,P,74,72,46,32,64,71,123,258,428,628,824,761,1120,923,831,831,795,553,408,366,359,298,186,101,02/06/2005
000119,20050206,S,84,76,49,46,46,55,132,430,537,506,473,572,569,620,602,585,544,410,303,233,206,177,154,82,02/06/2005
000119,20050207,P,54,46,44,45,50,106,243,377,482,503,540,517,540,541,545,633,604,572,326,246,181,129,90,60,02/07/2005
000119,20050207,S,65,76,45,131,186,273,382,569,655,645,596,626,610,580,568,516,516,502,386,300,269,277,272,239,02/07/2005
000119,20050208,P,43,33,36,54,29,52,112,260,314,354,396,470,431,463,465,642,714,586,390,304,198,167,83,78,02/08/2005
000119,20050208,S,191,71,35,32,35,65,177,405,477,549,478,385,328,389,443,428,456,388,264,242,229,168,129,82,02/08/2005
000119,20050209,P,57,62,49,51,38,62,129,252,427,499,530,478,522,554,633,732,971,806,471,317,255,162,132,95,02/09/2005
000119,20050209,S,57,66,53,32,53,87,221,497,752,556,476,863,420,402,461,507,711,591,375,340,280,220,208,106,02/09/2005
000119,20050210,P,77,50,49,45,58,83,138,244,377,557,572,545,601,624,614,774,989,878,583,404,248,211,155,117,02/10/2005
000119,20050210,S,92,89,51,47,49,98,256,536,787,764,598,493,439,479,491,659,688,637,490,426,301,247,212,131,02/10/2005
000119,20050211,P,74,56,65,57,55,89,149,292,420,509,610,659,618,674,790,994,1218,983,684,500,326,231,140,97,02/11/2005
000119,20050211,S,98,94,58,51,57,101,264,527,830,790,656,588,582,599,692,763,898,937,822,697,624,461,279,167,02/11/2005
000119,20050212,P,81,62,48,50,59,95,180,331,533,665,806,747,751,753,987,1058,1189,865,553,408,288,228,170,124,02/12/2005
000119,20050212,S,99,102,45,42,49,89,189,776,1050,951,802,636,559,591,712,736,695,633,516,406,323,228,393,130,02/12/2005
000119,20050213,P,69,48,53,51,33,72,129,252,413,707,969,1020,990,1154,1222,1042,1069,881,710,581,390,265,165,114,02/13/2005
000119,20050213,S,109,151,104,64,20,19,86,488,804,835,852,760,617,628,723,831,823,742,619,429,319,281,259,106,02/13/2005
000119,20050214,P,56,46,51,56,62,99,202,336,438,507,528,563,530,545,563,665,656,680,375,289,193,177,144,75,02/14/2005
000119,20050214,S,91,107,53,127,170,213,319,634,667,636,507,481,599,472,570,570,564,474,449,377,303,215,124,160,02/14/2005
000119,20050215,P,66,37,34,38,43,64,113,264,381,419,451,398,393,352,469,538,545,641,378,205,168,158,102,73,02/15/2005
000119,20050215,S,261,220,248,250,258,324,346,656,714,692,739,574,540,519,560,604,507,536,419,324,305,296,311,210,02/15/2005
000119,20050216,P,52,63,59,51,37,45,122,198,271,291,410,363,450,454,479,564,593,731,418,266,198,160,140,85,02/16/2005
000119,20050216,S,234,215,95,81,83,135,258,504,558,592,641,496,463,546,471,474,459,420,359,345,265,213,243,257,02/16/2005
000119,20050217,P,66,71,53,51,47,67,134,244,365,463,528,489,563,610,667,805,985,886,577,400,299,235,153,114,02/17/2005
000119,20050217,S,307,239,178,245,149,150,292,632,870,758,958,707,572,674,711,779,718,711,636,567,546,452,334,222,02/17/2005
000119,20050218,P,71,54,66,55,55,90,152,289,455,477,554,635,671,807,916,1168,1396,1195,764,540,361,253,176,114,02/18/2005
000119,20050218,S,123,144,87,53,65,140,303,706,923,968,831,748,637,725,915,926,983,1044,836,818,653,433,336,212,02/18/2005
000119,20050219,P,86,56,48,41,59,69,126,291,567,715,764,714,708,664,718,523,396,685,617,232,204,157,149,93,02/19/2005
000119,20050219,S,143,106,70,50,65,79,216,563,659,595,578,662,688,766,818,857,873,727,495,403,341,222,201,141,02/19/2005
000119,20050220,P,59,51,52,48,35,47,89,203,432,613,853,905,875,878,927,789,657,708,516,334,381,294,159,114,02/20/2005
000119,20050220,S,97,73,56,39,34,43,88,323,830,1098,815,755,570,667,820,1075,821,603,369,335,239,238,177,123,02/20/2005
000119,20050221,P,59,52,40,40,68,93,216,358,547,837,897,1030,1033,1087,1011,1082,1134,969,670,531,399,300,167,103,02/21/2005
000119,20050221,S,85,70,49,32,50,114,258,655,809,1037,1410,720,572,589,633,583,611,548,386,332,265,185,121,97,02/21/2005
000119,20050222,P,58,54,56,48,48,100,229,315,443,497,538,528,578,558,664,750,842,705,450,259,226,144,118,88,02/22/2005
000119,20050222,S,69,66,62,41,42,111,241,501,757,721,569,529,529,505,597,574,593,572,416,360,273,220,223,109,02/22/2005
000119,20050223,P,66,41,38,39,44,76,130,94,562,411,487,522,485,525,608,749,870,833,453,319,249,203,136,85,02/23/2005
000119,20050223,S,94,73,57,47,107,192,392,566,817,716,544,524,525,599,662,651,636,614,493,500,394,377,389,330,02/23/2005
000119,20050224,P,85,54,45,49,51,83,144,279,370,498,527,545,526,577,684,749,1045,932,571,398,286,231,154,115,02/24/2005
000119,20050224,S,301,284,252,248,283,364,501,769,1023,1009,728,714,636,665,722,709,745,795,575,552,554,481,395,325,02/24/2005
000119,20050225,P,89,69,73,57,55,76,183,315,498,566,604,635,667,770,888,1063,1328,1039,777,553,348,253,182,103,02/25/2005
000119,20050225,S,280,288,264,254,255,298,433,751,1087,997,898,755,736,792,906,953,1018,974,826,830,710,555,347,198,02/25/2005
000119,20050226,P,84,74,50,42,81,82,167,351,516,648,849,804,781,766,932,1024,1280,992,711,478,316,209,149,97,02/26/2005
000119,20050226,S,138,120,51,81,123,117,192,735,1161,1022,1112,1064,717,655,702,759,737,764,504,413,303,252,220,181,02/26/2005
000119,20050227,P,86,54,48,60,71,67,161,365,547,771,1010,1011,1075,1271,1323,1107,1227,914,685,606,411,251,199,108,02/27/2005
000119,20050227,S,123,75,47,34,51,43,136,625,1036,1179,727,613,612,718,765,871,853,741,595,487,424,312,254,223,02/27/2005
000119,20050228,P,78,40,60,60,58,118,248,354,542,554,577,602,572,597,650,740,942,776,495,307,251,165,134,89,02/28/2005
000119,20050228,S,207,168,182,149,161,305,378,640,841,730,648,631,552,548,584,522,549,583,486,461,399,340,293,194,02/28/2005
000119,20050301,P,57,47,41,39,42,82,127,274,398,437,523,481,496,507,577,691,879,705,439,311,212,183,136,93,03/01/2005
000119,20050301,S,190,194,206,194,244,273,382,663,799,735,584,442,607,536,549,533,593,522,332,384,604,559,223,152,03/01/2005
000119,20050302,P,77,51,54,44,55,88,157,297,447,539,557,551,545,549,609,731,862,784,558,313,267,210,130,91,03/02/2005
000119,20050302,S,85,54,67,46,118,181,303,628,1192,1181,1462,509,478,531,562,635,638,615,464,395,379,341,307,147,03/02/2005
000119,20050303,P,79,53,65,37,56,76,160,281,422,443,533,551,561,584,632,761,942,874,564,418,268,207,151,78,03/03/2005
000119,20050303,S,148,155,169,99,115,167,313,596,813,705,681,616,741,763,710,774,802,739,618,580,509,427,378,308,03/03/2005
000119,20050304,P,74,61,55,41,72,108,146,348,515,564,624,698,674,700,811,1016,1240,1147,746,601,366,266,193,110,03/04/2005
000119,20050304,S,283,285,269,99,71,136,256,583,949,883,793,652,604,628,691,880,1066,987,815,772,650,473,296,157,03/04/2005
000119,20050305,P,79,65,67,63,59,100,172,349,598,728,792,738,748,829,970,1121,1308,960,668,463,396,243,156,103,03/05/2005
000119,20050305,S,110,83,61,53,58,87,249,931,1278,1148,893,856,785,829,809,828,853,811,679,489,380,315,178,168,03/05/2005
000119,20050306,P,64,66,48,58,69,70,143,330,553,756,976,1035,1116,1163,1183,1146,1180,979,778,718,555,327,211,145,03/06/2005
000119,20050306,S,121,79,62,41,50,59,169,581,894,831,679,693,775,838,902,832,876,855,693,593,538,438,351,279,03/06/2005
000119,20050307,P,77,64,57,56,67,139,253,348,501,559,604,593,575,577,607,721,843,806,531,367,214,195,148,87,03/07/2005
000119,20050307,S,243,311,295,305,308,351,520,771,826,852,794,731,633,723,819,815,771,611,497,448,356,352,309,284,03/07/2005
000119,20050308,P,70,55,37,41,55,74,139,294,403,436,538,511,533,516,522,725,694,690,432,305,233,177,128,107,03/08/2005
000119,20050308,S,229,59,63,44,65,100,500,603,682,672,585,609,339,475,913,443,430,399,296,243,250,184,136,68,03/08/2005
000119,20050309,P,70,58,53,51,66,82,170,296,440,503,512,562,542,611,579,770,886,847,559,394,293,229,147,91,03/09/2005
000119,20050309,S,74,49,59,52,56,123,298,1018,775,1049,1502,616,521,490,541,526,581,534,406,330,325,261,223,121,03/09/2005
000119,20050310,P,82,60,58,55,67,84,155,329,497,541,595,561,592,616,674,792,861,831,575,401,328,220,151,105,03/10/2005
000119,20050310,S,107,98,56,68,83,125,334,575,763,712,607,594,561,552,596,628,670,631,481,467,382,305,192,127,03/10/2005
000119,20050311,P,81,47,86,64,67,93,174,356,508,618,678,684,684,848,771,1058,1320,1068,825,588,411,309,209,116,03/11/2005
000119,20050311,S,93,91,72,70,87,122,317,613,857,762,800,794,661,769,799,936,987,962,826,825,748,489,337,212,03/11/2005
000119,20050312,P,103,83,89,55,43,105,187,349,545,683,1065,861,864,784,894,970,1246,991,706,485,387,317,209,104,03/12/2005
000119,20050312,S,128,128,93,60,74,113,264,771,986,995,859,792,725,792,846,904,908,890,725,535,418,356,206,151,03/12/2005
000119,20050313,P,57,83,60,39,69,75,147,266,520,799,979,1038,1131,1043,953,865,813,711,569,520,402,283,196,131,03/13/2005
000119,20050313,S,85,68,559,536,27,37,74,226,386,476,692,561,807,656,515,495,970,949,500,355,310,221,165,134,03/13/2005
000119,20050314,P,78,63,67,67,79,109,196,329,414,598,627,628,551,560,643,625,800,679,454,336,259,206,114,107,03/14/2005
000119,20050314,S,153,400,62,54,45,125,310,459,567,689,663,821,545,602,550,515,562,450,306,277,229,180,124,66,03/14/2005
