COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000120,20070101,P,90,103,96,87,125,220,444,702,999,1408,2146,3039,3138,3189,3054,3049,3020,2726,2244,2066,1150,671,343,210,01/01/2007
000120,20070101,S,178,188,184,88,88,152,469,2109,2358,2042,1769,1812,1650,1669,1537,1518,1425,1148,946,717,546,420,329,211,01/01/2007
000120,20070102,P,108,66,62,70,142,304,670,1067,1365,1512,1677,1926,1860,1921,2367,2778,3142,2088,2059,992,661,408,285,157,01/02/2007
000120,20070102,S,149,99,127,124,239,508,760,1899,2909,2719,2103,1863,1647,1476,1591,1454,1478,1219,1068,836,626,535,472,262,01/02/2007
000120,20070103,P,125,78,79,65,95,227,448,722,850,1088,1300,1387,1435,1542,1888,2346,2709,2594,1434,832,607,428,291,196,01/03/2007
000120,20070103,S,191,120,115,95,184,433,756,1798,2658,2514,1843,1548,1339,1260,1354,1411,1301,1187,1083,819,647,556,397,273,01/03/2007
000120,20070104,P,138,92,83,108,102,209,427,650,833,1113,1261,1504,1488,1592,2119,2354,2467,2103,1888,963,655,454,313,193,01/04/2007
000120,20070104,S,198,161,121,92,197,398,765,1774,2758,2384,1858,1557,1433,1357,1356,1385,1437,1229,1087,974,692,574,483,246,01/04/2007
000120,20070105,P,142,75,66,71,92,166,271,423,492,659,783,1002,1044,1067,1460,1641,1860,1571,1517,888,575,378,258,142,01/05/2007
000120,20070105,S,155,87,97,107,105,195,339,860,1439,1405,1313,1101,873,1028,1239,1402,1450,1371,1464,1236,1243,824,573,312,01/05/2007
000120,20070106,P,86,73,52,59,96,176,333,604,809,1259,1517,2036,1873,2176,2295,2444,2131,1634,1554,1714,1521,1014,1631,1144,01/06/2007
000120,20070106,S,179,130,120,65,118,218,1481,3110,2979,2886,2780,2605,2207,1522,1421,1274,1273,1045,798,679,538,336,348,203,01/06/2007
000120,20070107,P,255,96,77,84,104,143,310,642,914,1305,2020,2039,2601,2740,2689,2677,2752,2671,2436,2134,2165,1291,450,186,01/07/2007
000120,20070107,S,140,108,105,58,88,129,997,2849,2215,1824,1537,1382,1308,1256,1301,1233,1123,921,723,628,411,363,252,158,01/07/2007
000120,20070108,P,107,65,63,82,99,256,540,695,1168,1035,1177,1113,934,994,1883,1623,1939,1697,1081,603,419,310,225,138,01/08/2007
000120,20070108,S,144,121,101,93,215,423,466,915,1194,1974,1339,1125,968,961,979,992,980,856,706,571,424,373,337,207,01/08/2007
000120,20070109,P,54,62,40,60,97,211,437,717,841,1007,1127,1226,1263,1452,1763,2121,2448,2183,1212,681,481,343,237,155,01/09/2007
000120,20070109,S,128,100,98,80,185,365,701,1391,2111,2210,1543,1196,1011,915,921,939,1057,1000,807,620,490,417,425,239,01/09/2007
000120,20070110,P,103,81,49,74,97,207,446,677,934,984,1072,1102,1241,1254,2138,2376,2612,2061,1236,872,555,402,317,169,01/10/2007
000120,20070110,S,137,100,90,80,170,364,709,1541,2299,2191,1643,1218,1087,1054,1047,1210,1186,1117,929,795,621,559,558,313,01/10/2007
000120,20070111,P,109,63,55,69,105,193,441,697,841,1009,1074,1113,1132,1296,1590,1870,2085,1640,1097,654,433,346,249,156,01/11/2007
000120,20070111,S,205,155,128,74,164,351,594,1236,1738,1681,1357,1210,1167,1188,1142,1356,1319,1145,951,933,697,612,631,416,01/11/2007
000120,20070112,P,90,63,63,51,107,180,361,529,664,697,913,961,986,1141,1361,1573,1823,1563,977,701,426,296,211,137,01/12/2007
000120,20070112,S,240,176,132,91,110,238,381,873,1210,1401,1330,1162,1105,1293,1516,1704,2152,1983,1494,1448,2334,1040,727,531,01/12/2007
000120,20070113,P,64,56,60,56,71,120,182,321,485,681,963,1160,1214,1421,1700,2172,2250,1739,1035,675,618,558,327,167,01/13/2007
000120,20070113,S,305,223,104,97,118,220,1189,1944,2094,1740,1608,1578,1405,1298,1554,1292,1287,1058,863,723,570,436,370,240,01/13/2007
000120,20070114,P,106,57,69,42,61,106,182,312,509,745,1317,1750,1934,2249,2370,2567,2495,1970,1203,1090,946,613,310,200,01/14/2007
000120,20070114,S,144,131,97,38,56,94,505,1738,1575,1157,1036,961,939,930,974,880,905,747,637,502,376,306,239,131,01/14/2007
000120,20070115,P,95,62,47,94,140,237,530,930,1112,1370,1860,2352,2317,2308,2557,2831,2869,2212,1322,785,628,358,236,142,01/15/2007
000120,20070115,S,124,90,84,68,162,381,656,1438,1971,1648,1549,1182,976,907,907,965,940,892,687,531,403,348,264,165,01/15/2007
000120,20070116,P,75,61,51,53,98,209,498,749,861,950,973,1037,1057,1172,1307,1605,1810,1523,947,540,334,279,198,122,01/16/2007
000120,20070116,S,112,97,77,59,191,344,587,1120,1436,1476,1217,960,888,791,855,871,924,848,740,546,432,361,293,180,01/16/2007
000120,20070117,P,81,71,55,53,86,200,349,665,782,881,888,952,979,1141,1445,1703,1947,1516,1071,618,404,339,229,121,01/17/2007
000120,20070117,S,127,102,93,75,150,364,562,996,1616,1645,1270,985,890,858,859,1018,1081,879,852,631,533,494,452,219,01/17/2007
000120,20070118,P,95,77,48,62,90,199,409,604,738,828,890,947,1055,1142,1396,1746,1950,1633,1081,654,427,375,257,132,01/18/2007
000120,20070118,S,141,109,121,80,185,358,607,1131,1630,1572,1322,1039,1026,1019,1114,1119,1267,1171,1163,914,715,604,519,323,01/18/2007
000120,20070119,P,81,72,53,62,100,197,418,552,752,898,913,1210,1221,1522,1879,2526,2986,2579,1585,1033,727,496,298,179,01/19/2007
000120,20070119,S,180,178,130,89,159,295,675,1825,2447,2562,1862,1505,1402,1400,1625,1920,2489,2702,2656,2472,1776,1258,745,424,01/19/2007
000120,20070120,P,94,85,75,74,113,127,241,442,713,1051,1368,1589,1616,2075,2784,3530,3408,2986,2851,1359,849,610,426,217,01/20/2007
