COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000106,20090101,P,52,68,57,48,63,104,215,375,531,809,1211,1363,1470,1717,1778,2019,1907,1468,901,650,452,314,204,100,01/01/2009
000106,20090101,S,85,99,68,58,79,225,1088,1496,1241,1288,1379,1371,1350,1302,1208,1197,908,709,583,512,350,252,149,90,01/01/2009
000106,20090102,P,55,48,76,79,134,237,469,752,1070,1338,1664,1771,1733,1985,2046,1711,1884,2286,2805,1038,737,494,265,157,01/02/2009
000106,20090102,S,93,62,67,103,205,474,1613,1768,1783,1858,1853,1969,1432,1279,1300,1358,1149,1005,856,691,518,420,227,152,01/02/2009
000106,20090103,P,96,74,73,109,144,251,473,797,1038,1547,1906,1731,1848,2026,2027,1881,1489,1999,1084,732,510,302,198,127,01/03/2009
000106,20090103,S,95,84,73,90,125,496,1560,1366,1282,1222,1682,1304,1000,1041,977,836,701,545,443,356,284,265,189,88,01/03/2009
000106,20090104,P,91,67,70,76,98,187,369,653,884,1516,2152,2443,2360,2219,2002,1870,1541,1096,1007,872,670,344,191,106,01/04/2009
000106,20090104,S,69,69,51,46,80,228,1127,1512,1142,1163,1189,1221,1183,1192,1196,1060,830,704,571,425,356,239,157,98,01/04/2009
000106,20090105,P,73,51,53,53,91,215,418,582,732,847,937,1088,999,1131,1399,1635,1515,953,624,373,246,152,139,88,01/05/2009
000106,20090105,S,67,81,92,154,305,469,828,1331,1370,1162,963,831,764,775,842,849,640,536,466,360,292,258,184,119,01/05/2009
000106,20090106,P,53,42,31,41,49,122,201,314,450,535,642,759,767,929,1075,1213,1283,901,522,348,240,174,121,94,01/06/2009
000106,20090106,S,88,72,66,108,190,335,756,1140,1164,841,699,611,589,637,593,654,522,443,374,350,250,229,157,96,01/06/2009
000106,20090107,P,49,32,28,30,29,71,126,236,374,394,489,536,948,674,1019,1120,1243,924,607,407,288,178,140,89,01/07/2009
000106,20090107,S,61,50,65,96,167,276,594,1068,1101,669,593,514,598,598,618,602,498,403,439,358,296,238,190,122,01/07/2009
000106,20090108,P,69,49,41,45,68,102,208,351,610,710,834,900,1105,1218,1523,2009,1988,1410,780,489,352,237,195,106,01/08/2009
000106,20090108,S,79,72,65,81,224,452,1146,1833,1965,1563,1083,748,769,801,840,853,784,666,594,472,341,375,239,115,01/08/2009
000106,20090109,P,74,74,50,53,63,118,218,360,529,780,934,1026,1032,1247,1474,1601,1504,1623,1120,517,358,243,154,92,01/09/2009
000106,20090109,S,83,76,46,31,88,319,898,1651,1568,1154,898,719,831,938,1083,1431,1578,1515,1544,1292,797,532,314,169,01/09/2009
000106,20090110,P,56,50,48,63,71,147,252,517,740,1078,1277,1350,1443,1825,2289,2189,1973,2011,1193,838,521,320,188,112,01/10/2009
000106,20090110,S,98,72,59,67,168,820,2107,1954,1868,1891,1726,1180,983,1118,1018,1125,989,728,597,491,343,273,170,104,01/10/2009
000106,20090111,P,76,39,48,72,58,118,251,460,720,1149,1778,1987,2252,1693,1381,1785,1526,1571,1301,1410,1343,597,139,80,01/11/2009
000106,20090111,S,67,69,48,51,77,333,1509,1864,1168,984,849,800,830,859,876,831,723,701,581,372,264,177,132,97,01/11/2009
000106,20090112,P,48,33,45,56,80,170,461,559,568,561,658,589,730,654,807,867,912,738,406,226,201,138,88,48,01/12/2009
000106,20090112,S,59,55,73,138,261,275,414,429,431,606,688,761,600,610,613,577,426,381,287,259,199,184,110,95,01/12/2009
000106,20090113,P,48,30,33,44,59,127,184,111,718,540,525,693,710,901,1221,1444,1444,959,567,360,227,186,123,90,01/13/2009
000106,20090113,S,72,48,44,95,183,318,1,1174,1426,1522,1272,681,616,634,618,633,540,445,376,302,283,194,169,93,01/13/2009
000106,20090114,P,80,47,46,35,66,95,243,365,571,624,671,713,770,972,1195,1680,1721,1183,660,427,301,179,128,68,01/14/2009
000106,20090114,S,73,51,39,116,205,403,999,1651,1677,1081,762,625,613,734,693,719,590,469,453,389,291,286,186,127,01/14/2009
000106,20090115,P,57,42,47,42,65,111,221,351,479,637,723,750,808,920,1223,1326,1421,960,665,451,344,237,143,77,01/15/2009
000106,20090115,S,93,82,57,92,191,381,715,1101,1356,985,819,653,706,806,853,884,832,756,791,671,497,440,324,257,01/15/2009
000106,20090116,P,75,48,43,65,73,123,233,399,596,679,840,880,1003,1185,1664,1925,1967,1456,981,651,459,274,178,99,01/16/2009
