COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000106,20180101,P,91,82,69,89,128,210,473,737,1136,1873,2621,2978,2829,2769,2452,2198,2032,1672,1348,1076,835,491,255,173,01/01/2018
000106,20180101,S,64,95,86,78,73,113,304,952,1120,1123,1371,1534,1708,1750,1731,1559,1380,893,638,501,457,320,230,134,01/01/2018
000106,20180102,P,130,91,92,98,229,373,691,1008,1237,1381,1865,1895,1705,1670,1831,1896,1887,1380,963,665,525,395,214,159,01/02/2018
000106,20180102,S,84,92,89,91,123,257,477,984,1462,1527,1529,1610,1420,1389,1424,1466,1289,921,715,571,463,303,300,221,01/02/2018
000106,20180103,P,104,71,70,95,109,227,452,711,866,1065,1291,1286,1364,859,1267,1950,1666,1370,970,707,539,392,201,131,01/03/2018
000106,20180103,S,138,114,83,83,81,219,472,1054,1687,1409,1690,1363,1193,471,996,1329,1238,860,684,586,478,395,284,186,01/03/2018
000106,20180104,P,85,66,64,68,112,190,352,578,815,973,1177,1226,1296,1407,1510,1687,1775,1365,981,705,509,323,229,151,01/04/2018
000106,20180104,S,150,134,78,114,103,227,429,963,1353,1523,1193,1530,1354,1245,1340,1501,1347,933,914,759,637,408,307,216,01/04/2018
000106,20180105,P,99,82,60,79,125,209,378,605,822,1133,1405,1453,1442,1527,1872,1874,1895,1571,1062,757,567,402,285,158,01/05/2018
000106,20180105,S,172,100,91,91,92,223,431,1007,1396,1565,1495,1514,1383,1373,1595,1728,1912,1693,1533,1473,1163,752,431,292,01/05/2018
000106,20180106,P,90,72,85,73,140,235,409,715,980,929,1479,2386,1650,1837,2294,2187,1943,1317,899,583,529,367,272,125,01/06/2018
000106,20180106,S,206,125,111,87,80,200,1000,1883,1716,1395,1385,1678,1585,1501,1600,1637,1488,1062,860,716,504,343,269,211,01/06/2018
000106,20180107,P,80,72,53,61,130,138,272,660,823,1398,1987,2161,2287,2363,2213,1524,2119,2040,2220,1758,1033,451,171,111,01/07/2018
000106,20180107,S,118,78,61,55,77,150,1002,1903,1522,1640,1526,1399,1358,1136,1401,1256,1056,888,591,535,363,300,179,157,01/07/2018
000106,20180108,P,82,59,53,65,128,272,565,740,807,1024,1166,1131,1196,1379,1469,1509,1372,1041,704,540,323,242,168,85,01/08/2018
000106,20180108,S,131,87,66,79,128,207,397,865,1172,1269,1100,942,916,874,827,864,818,676,506,486,355,282,216,150,01/08/2018
000106,20180109,P,73,51,54,42,77,158,291,505,723,866,1014,1076,1114,1184,1215,1257,1117,859,598,428,277,237,187,117,01/09/2018
000106,20180109,S,126,94,61,58,82,188,393,748,884,1108,960,891,779,744,819,931,865,683,571,493,405,331,252,187,01/09/2018
000106,20180110,P,88,73,63,74,102,154,272,455,611,665,841,852,880,909,935,821,942,769,548,371,283,180,123,111,01/10/2018
000106,20180110,S,128,84,78,80,96,188,393,638,1020,975,895,807,774,765,804,746,792,601,514,500,382,336,267,249,01/10/2018
