COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000106,20220101,P,65,45,53,42,65,144,246,505,603,939,1516,1773,1763,1952,1840,1673,1440,1110,786,506,361,254,149,123,01/01/2022
000106,20220101,S,49,37,49,62,53,116,316,1046,863,676,473,875,685,1426,1183,1155,975,711,486,375,311,239,190,144,01/01/2022
000106,20220102,P,88,63,64,79,144,335,660,903,1300,1814,2256,2180,2302,2197,1697,1801,1834,1148,1974,1903,887,377,145,175,01/02/2022
000106,20220102,S,98,76,69,72,92,168,565,1576,1603,1660,1855,2042,1711,1612,1529,1581,1362,1001,748,532,437,291,212,145,01/02/2022
000106,20220103,P,210,90,100,92,115,257,514,703,892,1241,1659,1485,1376,1662,2277,2281,1743,2093,2053,794,498,343,189,129,01/03/2022
000106,20220103,S,134,98,86,105,142,235,568,1652,1801,1800,1686,1768,1872,1156,1207,1252,1040,802,603,477,366,315,256,167,01/03/2022
000106,20220104,P,86,56,61,81,99,168,360,576,775,926,1310,1276,1401,1401,1492,1401,1113,797,486,432,506,213,169,193,01/04/2022
000106,20220104,S,149,106,85,85,112,230,459,989,1396,1265,1089,980,993,978,970,1042,995,724,580,500,389,335,228,187,01/04/2022
000106,20220105,P,103,65,59,85,104,162,273,366,644,690,769,809,756,590,118,424,593,163,71,263,537,156,129,83,01/05/2022
000106,20220105,S,104,111,88,93,109,158,278,709,479,1182,924,889,749,855,794,802,595,519,340,437,64,383,170,132,01/05/2022
000106,20220106,P,60,43,41,25,56,41,149,9,609,584,409,350,735,990,856,882,849,729,1054,965,656,253,175,126,01/06/2022
000106,20220106,S,97,75,78,75,100,68,115,302,1263,586,369,707,773,658,888,1064,1025,1029,888,770,629,108,91,532,01/06/2022
000106,20220107,P,96,74,82,77,112,222,414,260,1249,1173,1422,1332,1456,1719,1912,1759,1846,1564,1650,765,531,342,222,119,01/07/2022
000106,20220107,S,211,188,158,132,144,250,792,454,2076,1909,1960,1696,1575,1418,1630,1782,1899,2476,1892,1381,1171,680,433,279,01/07/2022
000106,20220108,P,82,65,71,85,125,217,386,543,695,1016,1420,1073,1024,1716,1613,1664,228,1608,1615,1979,1432,362,183,104,01/08/2022
000106,20220108,S,145,103,85,90,94,268,1647,2032,2358,2203,1964,1156,1054,1036,1050,1054,952,745,637,584,398,358,222,126,01/08/2022
000106,20220109,P,67,50,67,86,104,206,426,712,1105,1983,2605,2653,2610,2324,2094,1240,1568,2007,1830,2230,1217,425,179,85,01/09/2022
000106,20220109,S,71,64,51,50,48,170,1171,1702,1904,1901,1919,1313,1346,1182,1273,1231,1025,829,668,474,336,258,167,120,01/09/2022
000106,20220110,P,61,50,64,60,100,261,603,754,879,1010,1257,1182,1424,1401,1516,1601,1447,1045,654,445,293,205,158,86,01/10/2022
000106,20220110,S,98,85,63,61,141,227,497,1190,1433,1440,1208,1025,940,881,918,880,813,645,508,419,324,236,207,155,01/10/2022
000106,20220111,P,56,57,44,43,75,152,313,460,641,733,935,951,956,1141,1245,1522,1299,938,583,442,281,194,137,79,01/11/2022
000106,20220111,S,102,78,67,71,116,201,439,1041,1349,1363,1057,839,786,810,785,843,743,608,465,439,350,262,199,119,01/11/2022
000106,20220112,P,83,41,60,60,85,153,298,470,639,774,915,895,1107,1271,1447,1484,1368,1049,618,349,383,180,126,87,01/12/2022
000106,20220112,S,94,73,69,57,93,235,361,1194,1532,1343,1259,971,858,962,969,980,961,774,581,517,427,333,300,172,01/12/2022
000106,20220113,P,71,60,53,59,84,160,282,442,672,822,1030,966,1091,1322,1510,1707,1536,1157,720,466,322,243,155,117,01/13/2022
000106,20220113,S,148,115,67,77,136,248,467,1227,1665,1441,1308,1222,1122,1158,1449,1310,1411,1399,1133,946,942,600,447,349,01/13/2022
000106,20220114,P,67,70,78,76,106,141,282,464,685,936,1066,1065,1284,1314,1232,1305,1328,720,647,390,405,71,132,122,01/14/2022
000106,20220114,S,260,196,116,85,113,233,678,1171,1846,1960,1503,1319,1368,1543,1742,1568,36,1167,1429,971,850,1117,1101,813,01/14/2022
000106,20220115,P,84,81,64,74,65,126,303,515,724,1150,1408,1441,1458,1685,1939,1971,1934,1643,1157,714,474,317,164,109,01/15/2022
000106,20220115,S,538,210,125,55,114,312,1351,1754,2013,1851,1845,1801,1823,1902,1626,1616,1474,1144,901,682,527,403,326,200,01/15/2022
000106,20220116,P,80,75,59,79,73,107,289,521,852,1380,1913,1930,1946,2388,2497,2122,1862,2064,1624,1118,771,393,178,110,01/16/2022
000106,20220116,S,116,91,47,42,62,198,1492,2012,1913,1776,1604,1451,1376,1191,1207,1204,1147,743,675,530,376,329,255,167,01/16/2022
000106,20220117,P,63,48,79,93,156,329,686,954,1513,2308,2858,2850,2463,2086,2079,1730,1717,1815,1759,985,639,272,195,98,01/17/2022
000106,20220117,S,103,66,70,68,129,241,1038,1873,1662,1663,1674,1220,1039,1025,1030,972,787,751,548,387,302,275,187,127,01/17/2022
000106,20220118,P,67,36,50,52,113,209,530,752,862,960,1163,1005,1028,1186,1302,1310,1280,887,593,406,269,203,137,119,01/18/2022
000106,20220118,S,120,98,76,79,135,236,418,1011,1252,1243,1021,876,827,821,907,845,748,659,495,435,320,245,185,124,01/18/2022
000106,20220119,P,50,42,20,42,68,117,262,441,623,733,832,807,912,930,1137,1144,1090,817,535,345,253,156,136,85,01/19/2022
000106,20220119,S,100,103,59,74,125,197,397,856,1131,1167,906,803,820,799,896,971,917,733,615,449,395,318,273,196,01/19/2022
000106,20220120,P,62,58,51,62,71,138,257,365,582,785,796,892,952,1081,1277,1441,1443,990,676,455,338,257,180,101,01/20/2022
000106,20220120,S,151,108,98,61,106,178,451,1026,1341,1326,1210,1133,1141,1227,1347,1343,1384,1469,1263,1150,769,679,508,295,01/20/2022
000106,20220121,P,72,62,59,73,70,120,238,363,556,741,985,939,1090,1273,1322,1218,1295,1094,630,430,323,238,148,111,01/21/2022
000106,20220121,S,231,164,107,105,122,210,642,1480,1876,1524,1419,1336,1399,1484,1729,1721,1442,1572,1431,1321,1413,1216,856,345,01/21/2022
000106,20220122,P,71,54,63,54,73,135,283,449,671,986,1323,1317,1411,1424,1642,1991,1774,1831,1847,913,550,356,226,145,01/22/2022
000106,20220122,S,161,148,76,59,92,235,1146,1324,1819,1751,1740,1886,1994,1915,1234,1412,1212,1014,751,559,452,345,246,138,01/22/2022
