COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000106,20200101,P,86,86,99,98,122,173,353,635,832,1483,2073,1096,789,2113,1824,1665,1468,1439,1706,1002,969,539,275,135,01/01/2020
000106,20200101,S,93,91,89,68,93,144,589,1519,1715,1576,1419,1136,4,1317,2033,1978,1123,868,642,488,415,310,211,195,01/01/2020
000106,20200102,P,97,86,96,114,180,246,579,761,1000,1176,1538,1862,2100,1880,2155,2148,2275,1719,1392,873,587,423,263,189,01/02/2020
000106,20200102,S,146,113,97,84,162,245,734,1613,1884,1748,1873,1732,1478,1463,1404,1420,1378,893,783,599,490,345,278,279,01/02/2020
000106,20200103,P,121,97,88,103,153,253,444,792,959,1432,1692,1917,1992,2233,2102,1825,1979,2074,2122,1687,1291,551,359,243,01/03/2020
000106,20200103,S,155,138,102,110,139,307,716,1625,1680,1874,1619,1783,1794,1861,1868,1698,2021,2159,1331,1255,1042,679,360,288,01/03/2020
000106,20200104,P,107,104,112,123,204,286,514,921,1175,1554,2150,2184,2291,2388,2574,1997,1548,2066,1812,2308,1070,656,416,206,01/04/2020
000106,20200104,S,210,118,102,96,142,360,830,2053,1947,1749,1620,1960,1991,1100,1545,1971,1474,1028,808,662,483,351,298,215,01/04/2020
000106,20200105,P,107,79,113,108,167,268,482,885,1362,2186,2900,2822,2548,2530,1985,1314,1714,1949,1907,1341,1040,569,191,134,01/05/2020
000106,20200105,S,130,112,71,66,68,192,914,1670,1509,1649,1475,1642,1452,1573,1419,1448,1164,888,677,472,350,301,226,147,01/05/2020
000106,20200106,P,109,67,98,110,129,297,586,786,981,1210,1530,1511,1386,1569,1599,1551,1387,1163,741,614,390,287,183,126,01/06/2020
000106,20200106,S,125,110,98,87,136,224,454,937,1357,1508,1253,1121,1020,895,1024,939,939,725,594,509,373,243,217,155,01/06/2020
000106,20200107,P,74,63,60,91,102,199,309,511,703,886,1009,942,976,1167,1277,1449,1343,1000,690,429,285,237,158,116,01/07/2020
000106,20200107,S,114,105,72,82,120,224,458,919,1256,1087,1212,1106,872,676,848,1058,891,661,525,483,335,280,221,160,01/07/2020
000106,20200108,P,56,71,66,56,119,173,325,453,687,862,949,899,997,1143,1400,1456,1447,1050,643,467,341,194,134,85,01/08/2020
000106,20200108,S,115,110,59,85,106,204,400,884,1247,1035,1389,901,930,849,1045,1017,970,742,581,546,396,354,272,224,01/08/2020
000106,20200109,P,94,84,68,85,85,180,264,500,658,820,945,934,976,1083,1330,1354,1292,981,643,494,314,274,192,105,01/09/2020
000106,20200109,S,155,126,87,77,121,212,431,921,1162,935,1309,1057,929,765,1399,1290,1220,1025,851,834,634,425,297,234,01/09/2020
000106,20200110,P,93,71,72,76,90,204,325,532,722,879,1176,1339,1419,1659,1669,1779,1739,1318,920,620,438,328,217,127,01/10/2020
000106,20200110,S,181,160,88,92,114,204,497,1147,1605,1573,1476,1282,1233,1295,1541,1741,2416,2102,2264,2244,1838,1002,573,402,01/10/2020
000106,20200111,P,76,64,82,108,91,158,275,595,776,1037,1242,1334,1563,1886,2188,1983,1243,1811,1543,1020,815,523,332,202,01/11/2020
000106,20200111,S,211,174,81,79,95,279,1564,1782,1660,1488,1708,1942,1974,1429,1296,1342,1318,1000,808,621,466,330,246,144,01/11/2020
000106,20200112,P,102,58,68,69,111,152,262,577,1004,1791,2445,2660,2619,2161,2211,1803,2066,1648,1569,1947,1346,488,222,116,01/12/2020
000106,20200112,S,84,72,44,60,41,124,911,1610,1426,1263,1088,1206,1144,1176,1198,1136,954,783,675,522,343,283,213,138,01/12/2020
000106,20200113,P,69,57,49,72,122,249,604,758,708,901,1013,870,1011,1001,956,1231,1500,1123,756,450,294,194,111,97,01/13/2020
000106,20200113,S,103,76,45,78,107,214,415,795,1079,935,871,982,739,614,791,819,667,560,408,388,293,226,177,143,01/13/2020
000106,20200114,P,69,47,50,63,71,179,307,474,589,746,992,883,1005,963,1131,1305,1297,943,555,414,287,202,131,122,01/14/2020
000106,20200114,S,83,110,55,64,92,164,413,862,1054,960,951,901,669,734,776,743,709,505,517,425,351,299,212,206,01/14/2020
000106,20200115,P,76,63,74,95,117,180,308,469,673,771,945,929,1073,1232,1421,1466,1347,1011,673,488,299,186,159,125,01/15/2020
000106,20200115,S,119,113,80,97,116,264,522,960,1267,982,1311,951,820,868,940,984,847,761,593,519,428,313,291,230,01/15/2020
000106,20200116,P,76,75,58,64,103,175,275,438,679,782,895,943,1034,1207,1347,1500,1417,1107,801,596,456,292,181,124,01/16/2020
000106,20200116,S,151,132,92,87,124,232,475,944,1326,1062,1201,1195,1011,1078,1027,1546,1394,1211,1064,939,678,663,702,414,01/16/2020
000106,20200117,P,109,76,71,89,102,162,292,490,652,804,848,900,935,1156,926,381,837,930,1133,1023,441,265,215,147,01/17/2020
000106,20200117,S,335,228,152,96,122,222,550,1149,1521,1348,1389,1341,969,1906,945,686,173,312,499,1014,1683,1529,1634,1844,01/17/2020
000106,20200118,P,98,99,103,93,117,140,263,507,841,1169,1494,1293,1333,1892,2063,1860,1831,1667,1244,810,608,394,328,173,01/18/2020
000106,20200118,S,870,333,182,94,152,529,1838,2040,2144,1948,1557,1649,1786,2121,2179,2169,1718,1332,1099,774,593,477,304,204,01/18/2020
000106,20200119,P,131,96,93,96,117,127,245,566,872,1393,2036,2022,1989,2193,2394,2312,1956,2096,1561,1275,1018,518,242,133,01/19/2020
000106,20200119,S,143,112,87,71,86,180,1163,1684,1630,1665,1525,1451,1435,1338,1266,1268,1132,857,713,543,388,305,268,161,01/19/2020
000106,20200120,P,93,63,74,105,145,355,700,1162,1629,2340,2875,2641,1650,2389,2313,2171,1778,2074,1341,1078,689,355,158,128,01/20/2020
000106,20200120,S,108,79,68,52,119,239,719,1550,1662,1495,1229,1223,1114,1065,1063,1059,895,764,579,465,336,240,179,136,01/20/2020
000106,20200121,P,67,60,71,94,102,227,482,696,821,915,1100,1013,1136,1147,1171,1179,1093,800,557,374,195,160,127,91,01/21/2020
000106,20200121,S,103,85,72,75,105,231,386,839,968,851,981,886,743,808,739,833,740,527,508,425,366,239,224,132,01/21/2020
000106,20200122,P,65,59,60,52,97,129,249,402,534,669,792,841,872,1053,1126,1102,1044,673,493,512,280,233,177,100,01/22/2020
000106,20200122,S,115,87,50,69,85,199,345,773,1051,1047,929,961,807,940,788,1001,876,531,197,868,399,244,448,202,01/22/2020
000106,20200123,P,76,60,59,82,97,131,242,106,0,719,964,823,892,1198,1302,1359,1268,1041,842,545,389,255,184,131,01/23/2020
000106,20200123,S,192,137,80,87,137,231,496,1007,1101,1217,1337,1166,1055,1066,990,1546,1332,1197,1001,1112,889,704,428,307,01/23/2020
000106,20200124,P,79,56,58,70,97,162,268,488,642,807,998,998,1189,1415,1780,1946,1829,1475,1036,711,545,415,225,134,01/24/2020
000106,20200124,S,207,194,87,80,111,224,705,1555,1794,1830,1566,1184,2062,2001,1800,2393,2604,2382,2330,2124,2046,1614,662,353,01/24/2020
000106,20200125,P,107,74,74,70,83,136,275,538,724,1078,1250,1439,1481,1770,2317,2595,2002,2188,1751,1314,1013,638,423,253,01/25/2020
000106,20200125,S,219,161,85,93,135,381,1837,1651,1666,1618,1690,2005,1765,2169,1767,1606,1400,1368,904,707,519,363,265,181,01/25/2020
000106,20200126,P,133,93,82,106,109,199,395,824,1352,2393,3081,2913,2290,2068,1524,2167,1632,1979,2034,2043,2247,1260,356,199,01/26/2020
000106,20200126,S,118,75,61,89,50,144,1131,1530,1442,1531,1417,1605,1377,1360,1359,1484,1199,995,775,567,417,272,217,133,01/26/2020
000106,20200127,P,123,104,70,78,161,370,814,984,968,1157,1373,1378,1399,1448,1354,1304,1235,850,669,407,318,210,132,83,01/27/2020
000106,20200127,S,119,88,68,68,107,206,413,800,1023,963,1130,704,921,901,737,869,703,488,439,384,295,232,148,140,01/27/2020
000106,20200128,P,60,48,47,69,86,174,310,497,652,784,975,900,1067,1192,1590,1405,1422,936,676,478,342,253,175,148,01/28/2020
000106,20200128,S,104,88,71,74,129,162,437,903,1137,1265,1200,917,813,765,779,811,772,583,499,396,354,283,212,133,01/28/2020
000106,20200129,P,96,71,70,71,105,153,315,533,659,735,867,838,927,1007,1197,1212,1114,813,585,400,322,182,142,92,01/29/2020
000106,20200129,S,116,105,58,63,108,205,438,820,1030,1061,1043,817,783,823,827,915,857,752,640,548,392,347,259,203,01/29/2020
000106,20200130,P,72,52,64,69,82,157,285,470,647,807,850,941,983,1157,1184,1225,1083,645,536,499,445,320,170,124,01/30/2020
000106,20200130,S,181,154,77,89,106,238,457,922,1171,1260,1200,1134,1036,1081,1226,1300,1259,1096,787,829,698,565,448,297,01/30/2020
000106,20200131,P,124,48,74,91,104,184,304,482,697,851,1043,1028,1152,1369,1734,1747,1810,1420,1015,755,515,400,296,162,01/31/2020
000106,20200131,S,325,152,128,108,92,205,627,1469,1481,1519,1516,2056,1564,1584,1860,2138,2292,2282,2170,2225,1772,1072,639,386,01/31/2020
000106,20200201,P,130,104,113,87,132,187,299,615,818,1213,1466,1419,1519,1811,2128,2447,2108,1880,1408,1111,835,526,369,203,02/01/2020
000106,20200201,S,254,235,108,99,128,318,1642,1697,1724,1496,1856,1806,1544,1586,1496,1742,1576,1223,990,749,539,413,315,209,02/01/2020
000106,20200202,P,131,120,131,129,155,185,362,817,1353,2182,2851,2841,2467,2321,1587,1881,1514,2113,1234,1159,1142,795,312,186,02/02/2020
000106,20200202,S,147,82,75,77,93,179,940,1515,1459,1005,1203,1287,1207,1275,1333,1231,1072,683,581,433,349,389,256,197,02/02/2020
000106,20200203,P,109,113,79,126,177,417,885,1192,1227,1517,1706,1349,1237,1106,918,731,630,260,376,229,321,171,129,83,02/03/2020
000106,20200203,S,117,99,67,90,138,219,413,723,770,948,858,779,882,707,641,648,522,458,323,252,210,169,128,116,02/03/2020
000106,20200204,P,71,39,44,40,85,118,160,371,440,558,730,791,884,950,1015,994,1073,813,535,390,314,222,154,146,02/04/2020
000106,20200204,S,114,83,100,67,82,138,267,477,808,644,748,821,711,744,714,728,751,541,444,322,296,233,219,156,02/04/2020
000106,20200205,P,108,72,85,58,104,168,304,517,686,840,1006,1009,1111,1126,1197,1286,1217,1002,672,569,414,260,217,148,02/05/2020
000106,20200205,S,136,99,78,77,116,206,398,844,1044,1234,1142,1152,1062,1050,1153,1184,1195,973,827,662,593,512,376,289,02/05/2020
000106,20200206,P,95,53,67,70,87,161,268,347,549,673,727,645,726,630,236,294,779,501,398,329,118,57,9,18,02/06/2020
000106,20200206,S,246,184,101,110,112,220,470,760,920,1020,984,1097,789,755,582,720,492,321,786,625,811,1079,26,38,02/06/2020
000106,20200207,P,32,21,9,63,16,5,7,23,0,41,5,406,594,674,760,200,44,621,423,11,345,205,107,64,02/07/2020
000106,20200207,S,10,528,111,7,13,8,462,1007,440,753,3,768,592,200,267,211,177,147,8,10,53,156,322,892,02/07/2020
000106,20200208,P,59,66,54,90,106,226,429,732,961,474,1476,1261,1857,2000,1978,2488,2220,1859,1359,1128,587,517,418,139,02/08/2020
000106,20200208,S,379,228,162,59,242,831,1246,907,1521,1853,1871,1820,1737,1589,1791,2053,1776,1042,766,614,421,273,341,166,02/08/2020
000106,20200209,P,105,115,83,106,126,212,344,799,1240,1870,2063,1789,1903,1497,1772,1514,1410,1382,1427,820,751,452,191,101,02/09/2020
000106,20200209,S,169,98,69,67,72,122,733,1185,845,777,794,961,934,857,898,888,840,500,394,257,205,199,151,110,02/09/2020
000106,20200210,P,71,42,56,75,120,365,740,867,961,1141,1304,1243,1393,1425,1600,1633,1478,1009,650,388,275,151,119,68,02/10/2020
000106,20200210,S,88,80,59,64,106,190,357,990,1196,1288,1048,895,806,730,701,681,649,552,323,272,236,198,31,2,02/10/2020
000106,20200211,P,73,54,44,52,84,176,292,483,624,739,1183,933,1023,1148,1411,1558,1568,1182,632,455,378,209,138,111,02/11/2020
000106,20200211,S,3,5,3,97,82,170,244,764,1155,1492,1480,1181,859,746,764,826,788,633,466,408,379,312,264,206,02/11/2020
000106,20200212,P,73,50,64,88,114,167,335,545,737,777,954,901,1007,1135,1215,1277,1274,900,574,401,297,209,115,66,02/12/2020
000106,20200212,S,127,137,70,84,94,200,437,877,1137,1234,939,1074,797,824,920,965,858,648,548,532,376,332,230,231,02/12/2020
000106,20200213,P,67,59,74,73,89,161,262,438,537,725,951,863,789,803,1132,763,1795,1503,840,541,431,266,196,134,02/13/2020
